days	popsize	nclones	shannon	CycleMedian	restingCells	numberOfDeaths	newCells	lenProliferating	stemNumber	time
141	20487468	1137	5.55232	19.72	138647	151260	168867	3688505	12084655	@ 21:55:12
141	20504504	1137	5.55197	19.72	137450	151445	168481	3692240	12095127	@ 21:55:26
141	20521959	1137	5.55173	19.72	138664	151491	168946	3695293	12105491	@ 21:55:41
141	20539709	1137	5.55146	19.72	138370	151546	169296	3699272	12116419	@ 21:55:56
141	20557113	1137	5.55117	19.72	138971	151667	169071	3702033	12126270	@ 21:56:10
141	20575619	1137	5.55092	19.72	139404	151620	170126	3705307	12136847	@ 21:56:25
141	20593090	1137	5.55072	19.73	138870	152159	169630	3708762	12147315	@ 21:56:39
141	20611160	1137	5.5504	19.73	139136	152030	170100	3712343	12158193	@ 21:56:54
141	20628976	1137	5.55016	19.73	140047	152834	170650	3715477	12168766	@ 21:57:09
141	20646858	1137	5.54991	19.73	139448	152554	170436	3719074	12179608	@ 21:57:23
141	20664722	1137	5.54971	19.73	140465	152613	170477	3721528	12190012	@ 21:57:38
141	20682009	1137	5.54944	19.73	139567	153046	170333	3724640	12200299	@ 21:57:53
141	20699817	1137	5.54919	19.73	139438	152244	170052	3727627	12211036	@ 21:58:08
142	20716679	1137	5.54904	19.73	140011	153658	170520	3730383	12221362	@ 21:58:23
142	20734503	1137	5.54878	19.73	140198	153010	170834	3733333	12231820	@ 21:58:37
142	20750723	1136	5.54852	19.73	139565	154021	170241	3736248	12241407	@ 21:58:52
142	20768728	1136	5.54822	19.73	140836	153381	171386	3738976	12251418	@ 21:59:07
142	20786614	1136	5.54802	19.73	140249	153041	170927	3742111	12261785	@ 21:59:21
142	20805209	1136	5.54779	19.73	141258	153407	172002	3745075	12272638	@ 21:59:36
142	20822835	1135	5.54746	19.73	141096	154129	171755	3748079	12282742	@ 21:59:51
142	20840919	1135	5.54723	19.73	140832	153998	172082	3751623	12293879	@ 22:00:06
142	20858475	1135	5.54695	19.73	141013	154337	171893	3755011	12304456	@ 22:00:21
142	20877252	1135	5.54665	19.73	141498	153898	172675	3758448	12315653	@ 22:00:36
142	20893981	1135	5.54629	19.73	140952	155319	172048	3761419	12325324	@ 22:00:51
142	20911854	1135	5.54603	19.73	141330	154204	172077	3764415	12335668	@ 22:01:06
142	20929087	1135	5.54583	19.73	140927	154948	172181	3767572	12345897	@ 22:01:21
142	20947303	1135	5.5456	19.73	141537	154180	172396	3770734	12356925	@ 22:01:36
142	20965804	1135	5.54539	19.73	141921	154828	173329	3774179	12368087	@ 22:01:51
142	20983992	1135	5.54512	19.73	142300	155184	173372	3777312	12378843	@ 22:02:06
142	21001398	1135	5.5449	19.73	142287	155776	173182	3780091	12388817	@ 22:02:21
142	21019446	1135	5.5446	19.73	142106	155365	173413	3783656	12399342	@ 22:02:36
142	21037167	1135	5.54436	19.73	142114	155736	173457	3787156	12409668	@ 22:02:51
142	21055165	1135	5.54412	19.73	142096	154994	172992	3790185	12420325	@ 22:03:06
142	21073901	1135	5.54389	19.73	142911	155439	174175	3793467	12431453	@ 22:03:21
142	21092819	1135	5.54363	19.73	142888	155019	173937	3796549	12442506	@ 22:03:36
142	21111108	1135	5.54334	19.73	142386	155325	173614	3799854	12453196	@ 22:03:51
142	21128404	1135	5.54306	19.73	142072	156255	173551	3803011	12463487	@ 22:04:06
143	21146094	1135	5.54284	19.73	141970	156089	173779	3806901	12474205	@ 22:04:21
143	21163689	1135	5.5426	19.73	142288	156520	174115	3810416	12484627	@ 22:04:37
143	21182322	1135	5.54235	19.73	143294	156182	174815	3813891	12495828	@ 22:04:52
143	21200975	1134	5.54204	19.73	142865	155828	174481	3817479	12506933	@ 22:05:07
143	21218435	1134	5.54178	19.73	143432	156794	174254	3820214	12517059	@ 22:05:22
143	21236318	1134	5.5415	19.73	143769	157445	175328	3823244	12527499	@ 22:05:37
143	21254407	1134	5.54122	19.73	143332	156945	175034	3826675	12538311	@ 22:05:52
143	21272994	1134	5.541	19.73	143873	157048	175635	3830231	12548968	@ 22:06:07
143	21291602	1133	5.54082	19.73	144141	157163	175771	3833486	12559948	@ 22:06:22
143	21309799	1133	5.54057	19.73	144957	158170	176367	3836414	12570278	@ 22:06:38
143	21327910	1133	5.54035	19.73	143908	157224	175335	3839709	12581160	@ 22:06:53
143	21346104	1133	5.54004	19.73	144038	157526	175720	3842882	12592240	@ 22:07:08
143	21364804	1133	5.53975	19.73	144481	157399	176099	3846173	12603379	@ 22:07:24
143	21383878	1133	5.53948	19.73	145197	157691	176765	3849387	12614281	@ 22:07:39
143	21402419	1133	5.53919	19.73	145195	157593	176134	3851895	12624680	@ 22:07:55
143	21420859	1133	5.53886	19.73	144491	158264	176704	3855461	12635675	@ 22:08:10
143	21439803	1133	5.53854	19.73	145819	158596	177540	3858759	12646207	@ 22:08:26
143	21458080	1133	5.53828	19.73	144316	158060	176337	3862391	12657194	@ 22:08:42
143	21476570	1133	5.53803	19.73	144996	158592	177082	3865824	12668097	@ 22:08:57
143	21493519	1133	5.53778	19.73	144198	159234	176183	3869217	12678379	@ 22:09:12
143	21510959	1133	5.53752	19.73	145217	159666	177106	3872344	12688497	@ 22:09:28
143	21528674	1133	5.53726	19.73	145507	159432	177147	3875045	12698770	@ 22:09:43
143	21546493	1133	5.537	19.73	145465	159523	177342	3877994	12709307	@ 22:09:59
143	21565606	1132	5.5368	19.73	145351	158789	177902	3882000	12720986	@ 22:10:14
144	21583722	1132	5.53661	19.73	146344	159899	178015	3884947	12732092	@ 22:10:29
144	21602067	1132	5.53636	19.73	145566	159503	177848	3888445	12742558	@ 22:10:45
144	21620719	1132	5.53616	19.73	145812	159535	178187	3892333	12753986	@ 22:11:00
144	21640194	1132	5.53587	19.73	146490	159469	178944	3896007	12765300	@ 22:11:16
144	21658128	1132	5.5356	19.73	145917	160263	178197	3899569	12776286	@ 22:11:32
144	21676024	1132	5.53533	19.73	146410	160350	178246	3902567	12786763	@ 22:11:47
144	21694575	1132	5.53504	19.73	146521	160253	178804	3906149	12797535	@ 22:12:03
144	21712915	1132	5.53474	19.73	147000	160967	179307	3909575	12808339	@ 22:12:19
144	21731386	1132	5.53454	19.73	147251	160579	179050	3912671	12819071	@ 22:12:34
144	21750441	1132	5.53429	19.73	146738	160008	179063	3916243	12830654	@ 22:12:50
144	21769154	1132	5.53398	19.73	147375	161051	179764	3919367	12841943	@ 22:13:06
144	21787885	1132	5.53373	19.73	146845	160869	179600	3923210	12853499	@ 22:13:21
144	21806159	1132	5.53348	19.73	146806	161482	179756	3927200	12864573	@ 22:13:37
144	21825042	1132	5.53316	19.73	146902	160644	179527	3930894	12876490	@ 22:13:53
144	21843132	1132	5.53293	19.73	147413	161906	179996	3934030	12887114	@ 22:14:08
144	21860986	1132	5.53268	19.73	147394	162229	180083	3937441	12898132	@ 22:14:24
144	21879698	1132	5.53237	19.73	148316	161647	180359	3940619	12909292	@ 22:14:40
144	21899609	1131	5.5321	19.73	147860	160809	180720	3944585	12920869	@ 22:14:56
144	21918551	1131	5.53185	19.73	148257	161645	180587	3947811	12931808	@ 22:15:12
144	21937585	1131	5.53159	19.73	148769	161959	180993	3950886	12942803	@ 22:15:27
144	21955851	1131	5.53132	19.73	147688	161944	180210	3954079	12953432	@ 22:15:43
144	21974410	1131	5.53108	19.73	148891	162425	180984	3956832	12964323	@ 22:15:59
144	21991826	1131	5.53078	19.73	149172	163418	180834	3958986	12973969	@ 22:16:14
144	22010695	1131	5.53052	19.73	149151	162934	181803	3962009	12984728	@ 22:16:30
145	22030056	1131	5.53029	19.73	149234	162666	182027	3965337	12996170	@ 22:16:46
145	22049005	1131	5.53006	19.73	148792	163039	181988	3969401	13007750	@ 22:17:02
145	22068420	1131	5.52974	19.73	149317	162477	181892	3972762	13018977	@ 22:17:18
145	22089088	1130	5.52949	19.73	150461	162679	183347	3976464	13030811	@ 22:17:34
145	22107214	1129	5.52926	19.73	149584	163847	181973	3979323	13041520	@ 22:17:50
145	22126080	1129	5.52898	19.73	149065	163235	182101	3983152	13053215	@ 22:18:06
145	22144815	1129	5.52875	19.73	149235	163255	181990	3986378	13064195	@ 22:18:22
145	22163918	1129	5.52847	19.73	149776	163624	182727	3989612	13074857	@ 22:18:38
145	22182109	1129	5.52819	19.73	149567	164339	182530	3992882	13085589	@ 22:18:54
145	22199893	1129	5.52789	19.73	150156	165120	182904	3996031	13096351	@ 22:19:10
145	22218754	1129	5.52761	19.73	150559	164589	183450	3999141	13107375	@ 22:19:26
145	22237369	1129	5.52732	19.73	150605	164697	183312	4001968	13118076	@ 22:19:42
145	22255983	1129	5.52707	19.73	150360	165036	183650	4005619	13129248	@ 22:19:58
145	22274627	1129	5.52685	19.73	150496	164789	183433	4008982	13140529	@ 22:20:15
145	22293340	1129	5.52656	19.73	150391	164623	183336	4012343	13151667	@ 22:20:31
145	22311924	1129	5.52627	19.73	150961	165191	183775	4015492	13162704	@ 22:20:47
145	22330569	1129	5.52597	19.73	150732	165118	183763	4018742	13173713	@ 22:21:03
145	22348880	1129	5.52571	19.73	150477	165473	183784	4022155	13184719	@ 22:21:19
145	22367953	1129	5.52543	19.73	151072	165249	184322	4025641	13196077	@ 22:21:36
145	22387660	1129	5.52516	19.73	151224	165119	184826	4029746	13208055	@ 22:21:52
145	22406099	1129	5.52493	19.73	151188	166225	184664	4033277	13219223	@ 22:22:08
145	22425118	1129	5.52467	19.73	151576	165976	184995	4036872	13230352	@ 22:22:24
145	22445250	1129	5.52444	19.73	151873	165497	185629	4041033	13242898	@ 22:22:41
145	22463762	1129	5.52416	19.73	152108	166709	185221	4043918	13253948	@ 22:22:57
146	22482901	1129	5.52395	19.73	151280	165712	184851	4047831	13265235	@ 22:23:13
146	22502000	1129	5.52372	19.73	151735	166107	185206	4051357	13276639	@ 22:23:30
146	22520376	1129	5.52348	19.73	151293	166565	184941	4054869	13287980	@ 22:23:46
146	22539658	1129	5.5232	19.73	152265	166128	185410	4057990	13299007	@ 22:24:02
146	22559384	1129	5.52296	19.73	152596	166080	185806	4061304	13310186	@ 22:24:19
146	22579471	1129	5.52273	19.73	152816	166316	186403	4065114	13321816	@ 22:24:35
146	22598593	1129	5.52248	19.73	152654	167059	186181	4068405	13333322	@ 22:24:51
146	22618445	1129	5.5222	19.73	153098	166789	186641	4071927	13345037	@ 22:25:08
146	22638467	1128	5.52191	19.73	153614	167161	187183	4075614	13356892	@ 22:25:24
146	22658114	1127	5.52168	19.73	153652	166786	186433	4078359	13368105	@ 22:25:41
146	22676707	1127	5.5213	19.73	152486	168130	186723	4082159	13379474	@ 22:25:57
146	22695625	1127	5.52107	19.73	152774	167941	186859	4085978	13390112	@ 22:26:14
146	22715634	1127	5.52086	19.73	153155	167094	187103	4089736	13402071	@ 22:26:30
146	22734734	1127	5.52061	19.73	153932	168571	187671	4093253	13413103	@ 22:26:46
146	22754106	1127	5.52033	19.73	153964	168450	187822	4096405	13424228	@ 22:27:03
146	22773634	1127	5.52008	19.73	154676	169188	188716	4100121	13435973	@ 22:27:20
146	22792940	1127	5.51983	19.73	153889	168549	187855	4103714	13447107	@ 22:27:36
146	22811380	1126	5.51961	19.73	153582	168917	187357	4106869	13458058	@ 22:27:53
146	22830631	1125	5.51934	19.73	154316	168582	187833	4110186	13469211	@ 22:28:10
146	22851024	1125	5.51906	19.73	154395	168271	188664	4114211	13481259	@ 22:28:26
146	22869578	1125	5.51877	19.73	154272	169485	188039	4117553	13492534	@ 22:28:43
146	22888900	1125	5.51846	19.73	155041	169136	188458	4120629	13503917	@ 22:28:59
146	22909186	1125	5.51819	19.73	155608	169074	189360	4123878	13515801	@ 22:29:16
146	22927597	1125	5.51791	19.73	154324	169609	188020	4127379	13526882	@ 22:29:33
147	22946258	1125	5.51765	19.73	154239	169823	188484	4131076	13538788	@ 22:29:50
147	22965869	1125	5.51744	19.73	155323	169443	189054	4134222	13550242	@ 22:30:06
147	22985030	1125	5.51711	19.73	155489	170312	189473	4137409	13561547	@ 22:30:24
147	23003466	1123	5.51686	19.73	154971	170633	189069	4140879	13572430	@ 22:30:40
147	23022969	1123	5.51661	19.73	155201	170191	189694	4144977	13584187	@ 22:30:57
147	23042544	1123	5.51634	19.73	156769	171107	190682	4148107	13595586	@ 22:31:14
147	23062373	1123	5.51605	19.73	156625	170730	190559	4151281	13606937	@ 22:31:31
147	23081679	1123	5.5158	19.73	156111	170996	190302	4154351	13618413	@ 22:31:48
147	23101847	1123	5.51556	19.73	156059	170172	190340	4157962	13630513	@ 22:32:05
147	23121363	1123	5.51536	19.73	156552	171448	190964	4161642	13642253	@ 22:32:22
147	23140787	1123	5.51516	19.73	156830	171655	191079	4164809	13653293	@ 22:32:39
147	23160213	1123	5.5149	19.73	156232	171147	190573	4168276	13664722	@ 22:32:56
147	23179473	1123	5.51466	19.73	156548	171805	191065	4171815	13676392	@ 22:33:13
147	23197524	1123	5.5144	19.73	156681	172800	190851	4174801	13686751	@ 22:33:30
147	23217061	1123	5.51416	19.73	156968	171970	191507	4178503	13698130	@ 22:33:46
147	23235275	1123	5.51391	19.73	156193	172820	191034	4182263	13709015	@ 22:34:03
147	23255501	1123	5.51367	19.73	157629	171920	192146	4185494	13720686	@ 22:34:20
147	23274976	1123	5.51344	19.73	157127	172149	191624	4189228	13732287	@ 22:34:38
147	23294904	1123	5.51314	19.73	157820	172402	192330	4192715	13744197	@ 22:34:55
147	23315381	1123	5.51286	19.73	157741	171966	192443	4196482	13756299	@ 22:35:12
147	23333235	1123	5.51262	19.73	156823	173680	191534	4200025	13766898	@ 22:35:29
147	23351830	1123	5.51242	19.73	156725	172886	191481	4203583	13778360	@ 22:35:46
147	23372104	1123	5.51217	19.73	158387	172759	193033	4206801	13790360	@ 22:36:04
147	23391617	1123	5.51197	19.73	158207	173231	192744	4210156	13801734	@ 22:36:22
148	23410662	1123	5.51171	19.73	157081	173555	192600	4214445	13813217	@ 22:36:40
148	23428449	1123	5.51145	19.73	157977	174641	192428	4217427	13823520	@ 22:36:57
148	23447775	1123	5.51122	19.73	159016	173965	193291	4220328	13834652	@ 22:37:15
148	23466816	1123	5.51092	19.73	158359	173606	192647	4223433	13845838	@ 22:37:32
148	23486390	1122	5.51068	19.73	158501	173926	193500	4227129	13857254	@ 22:37:49
148	23506945	1122	5.51045	19.73	158721	173544	194099	4231211	13869340	@ 22:38:06
148	23526849	1122	5.5102	19.73	158038	173744	193648	4235557	13881085	@ 22:38:23
148	23546625	1122	5.50992	19.73	158620	174407	194183	4239819	13893320	@ 22:38:41
148	23566378	1122	5.50966	19.73	158878	174389	194142	4243607	13905065	@ 22:39:02
148	23585316	1122	5.50934	19.73	159201	175420	194358	4247124	13916112	@ 22:39:19
148	23604731	1122	5.50908	19.73	159308	174892	194307	4250685	13927483	@ 22:39:37
148	23624467	1122	5.50879	19.73	160028	175067	194803	4253999	13938723	@ 22:39:54
148	23643907	1122	5.5085	19.73	159573	175637	195077	4258147	13950247	@ 22:40:11
148	23664506	1122	5.50822	19.73	160623	174553	195152	4261129	13961744	@ 22:40:29
148	23684261	1122	5.50802	19.73	159963	175574	195329	4264892	13973434	@ 22:40:46
148	23704646	1122	5.50776	19.73	160827	175301	195686	4268329	13985421	@ 22:41:04
148	23724705	1122	5.5076	19.73	160375	175910	195969	4272600	13997414	@ 22:41:21
148	23744720	1122	5.50736	19.73	160567	175828	195843	4275998	14009269	@ 22:41:39
148	23763346	1122	5.50713	19.73	160059	176864	195490	4279561	14020797	@ 22:41:57
148	23782687	1122	5.50691	19.73	160997	176336	195677	4282693	14032177	@ 22:42:14
148	23801562	1122	5.50665	19.73	160378	176775	195650	4286178	14043517	@ 22:42:32
148	23820876	1121	5.50645	19.73	161353	176820	196134	4289065	14054762	@ 22:42:50
148	23841119	1121	5.50624	19.73	160856	176614	196857	4293252	14066668	@ 22:43:10
148	23860301	1121	5.50594	19.73	160777	177202	196384	4296846	14077894	@ 22:43:31
149	23880331	1121	5.50565	19.73	161393	176897	196927	4300299	14089283	@ 22:43:51
149	23900294	1121	5.50533	19.73	162039	177732	197695	4303568	14101009	@ 22:44:12
149	23920519	1120	5.50505	19.73	161986	177351	197576	4307258	14113329	@ 22:44:33
149	23939966	1120	5.50484	19.73	161752	177980	197427	4310733	14125025	@ 22:44:53
149	23959420	1120	5.50457	19.73	161416	177493	196947	4314004	14136822	@ 22:45:14
149	23979310	1120	5.50423	19.73	162040	177709	197599	4317296	14148651	@ 22:45:34
149	23998626	1120	5.50398	19.73	162101	178298	197614	4320817	14160159	@ 22:45:55
149	24017810	1120	5.50377	19.73	162091	178429	197613	4323831	14171351	@ 22:46:15
149	24037827	1120	5.50361	19.73	162836	178057	198074	4326911	14182457	@ 22:46:34
149	24057302	1120	5.50337	19.73	162624	178811	198286	4330491	14194164	@ 22:46:52
149	24076913	1120	5.50308	19.73	162540	178851	198462	4334255	14205858	@ 22:47:10
149	24097040	1120	5.50283	19.73	162488	178714	198841	4338564	14218235	@ 22:47:28
149	24117529	1120	5.50256	19.73	162769	178207	198696	4342385	14230457	@ 22:47:46
149	24137540	1120	5.5023	19.73	162814	178586	198597	4346208	14242454	@ 22:48:04
149	24156865	1120	5.50203	19.73	162367	179476	198801	4350269	14254099	@ 22:48:22
149	24176608	1120	5.50181	19.73	163320	179736	199479	4353772	14266186	@ 22:48:40
149	24196590	1120	5.50153	19.73	164185	179792	199774	4356837	14277509	@ 22:48:58
149	24215285	1120	5.50132	19.73	163408	179952	198647	4359892	14288424	@ 22:49:16
149	24235270	1120	5.50108	19.73	164048	180031	200016	4363632	14299755	@ 22:49:34
149	24255252	1120	5.50085	19.73	163823	180127	200109	4367656	14312071	@ 22:49:52
149	24275616	1120	5.5006	19.73	163945	179710	200074	4371288	14324477	@ 22:50:10
149	24296487	1120	5.50037	19.73	165233	180227	201098	4374642	14336513	@ 22:50:28
149	24315593	1120	5.5001	19.73	163880	181272	200378	4378351	14348336	@ 22:50:46
149	24334475	1120	5.49981	19.73	164180	181164	200046	4381611	14359196	@ 22:51:05
150	24354483	1120	5.49955	19.73	165225	180934	200942	4384742	14371343	@ 22:51:23
150	24374343	1119	5.49933	19.73	164794	181071	200931	4388375	14383534	@ 22:51:41
150	24393712	1119	5.49918	19.73	164556	181882	201251	4392186	14395222	@ 22:51:59
150	24412267	1119	5.49892	19.73	164525	182184	200739	4395480	14406567	@ 22:52:17
150	24431856	1119	5.49867	19.73	164321	181243	200832	4399531	14418148	@ 22:52:35
150	24451255	1119	5.49844	19.73	165455	182121	201520	4402721	14429355	@ 22:52:54
150	24471298	1119	5.49824	19.73	164806	181724	201767	4407085	14441325	@ 22:53:12
150	24490672	1119	5.49797	19.72	165194	182562	201936	4410901	14452919	@ 22:53:30
150	24510736	1119	5.49777	19.72	166401	182583	202647	4413920	14464400	@ 22:53:48
150	24531038	1119	5.49757	19.72	165999	181753	202055	4417188	14475887	@ 22:54:07
150	24550731	1119	5.49726	19.72	165725	182488	202181	4420826	14487468	@ 22:54:25
150	24570260	1119	5.49703	19.73	165835	182532	202061	4423905	14498674	@ 22:54:43
150	24590325	1117	5.49682	19.72	165710	182663	202728	4427840	14510594	@ 22:55:02
150	24609815	1117	5.49661	19.72	166517	183588	203078	4431461	14522316	@ 22:55:20
150	24629426	1117	5.4964	19.72	165796	183084	202695	4435377	14534132	@ 22:55:38
150	24649228	1117	5.49616	19.72	166448	183310	203112	4438938	14546000	@ 22:55:57
150	24670650	1117	5.49588	19.72	167250	182590	204012	4442572	14558103	@ 22:56:15
150	24689495	1117	5.49563	19.73	166770	184293	203138	4445683	14569261	@ 22:56:34
150	24710036	1117	5.49542	19.72	166972	183457	203998	4449867	14581591	@ 22:56:52
150	24731142	1117	5.49519	19.73	167329	183537	204643	4454174	14593748	@ 22:57:11
150	24750339	1117	5.49492	19.72	166669	183934	203131	4457515	14605055	@ 22:57:29
150	24770237	1116	5.49464	19.72	167213	184141	204039	4461370	14617113	@ 22:57:47
150	24790607	1116	5.49439	19.72	167721	184300	204670	4465022	14629182	@ 22:58:06
150	24811621	1116	5.49413	19.72	167871	183861	204875	4469320	14642080	@ 22:58:24
151	24832355	1116	5.49385	19.72	168145	184539	205273	4473372	14654554	@ 22:58:44
151	24852363	1116	5.49362	19.72	168259	185286	205294	4476843	14666208	@ 22:59:03
151	24872450	1116	5.49333	19.72	168039	184445	204532	4480088	14677840	@ 22:59:22
151	24890794	1116	5.49307	19.72	167201	186070	204414	4483808	14688776	@ 22:59:41
151	24911623	1116	5.49278	19.72	168823	184640	205469	4487185	14701287	@ 22:59:59
151	24931838	1116	5.49258	19.72	168427	185380	205595	4490715	14713301	@ 23:00:18
151	24951735	1116	5.49235	19.72	168437	185274	205171	4494212	14724872	@ 23:00:36
151	24971217	1116	5.4921	19.72	168947	186128	205610	4497613	14736262	@ 23:00:55
151	24992153	1116	5.49183	19.72	169855	185554	206490	4500754	14748298	@ 23:01:13
151	25012426	1116	5.49158	19.72	169189	185898	206171	4503985	14760202	@ 23:01:32
151	25033313	1116	5.49136	19.72	169590	185830	206717	4507555	14772691	@ 23:01:51
151	25053537	1116	5.4911	19.72	169626	186396	206620	4510982	14784272	@ 23:02:10
151	25074390	1116	5.49086	19.72	170127	186176	207029	4514268	14796649	@ 23:02:28
151	25095003	1116	5.49066	19.72	169134	186063	206676	4518382	14809270	@ 23:02:47
151	25115495	1116	5.49041	19.72	169773	186480	206972	4522061	14821238	@ 23:03:05
151	25136305	1116	5.49011	19.72	170799	187139	207949	4525707	14833205	@ 23:03:24
151	25157241	1116	5.48985	19.72	169776	186521	207457	4529651	14845659	@ 23:03:43
151	25177944	1116	5.48961	19.73	170278	187365	208068	4533834	14857893	@ 23:04:02
151	25198053	1116	5.48939	19.73	169856	187766	207875	4537532	14869985	@ 23:04:20
151	25218334	1116	5.4891	19.73	170253	187537	207818	4541175	14881803	@ 23:04:39
151	25239780	1116	5.48891	19.73	171710	187481	208927	4544608	14894304	@ 23:04:58
151	25259583	1116	5.48858	19.73	170163	187968	207771	4548669	14905922	@ 23:05:17
151	25278422	1115	5.48839	19.73	170359	188833	207672	4551878	14916689	@ 23:05:36
151	25298434	1115	5.48815	19.73	170408	188154	208166	4555660	14928403	@ 23:05:55
152	25319244	1114	5.48792	19.73	171539	187686	208496	4558895	14940499	@ 23:06:14
152	25339245	1114	5.48766	19.73	170591	188278	208279	4562792	14952088	@ 23:06:33
152	25359521	1114	5.48739	19.73	172474	189658	209934	4566277	14964034	@ 23:06:52
152	25380396	1114	5.48719	19.73	171779	188591	209466	4569721	14976267	@ 23:07:11
152	25400527	1114	5.48695	19.73	171343	189089	209220	4573330	14988227	@ 23:07:30
152	25420532	1114	5.48671	19.73	171024	189119	209124	4577299	15000376	@ 23:07:49
152	25440974	1114	5.48641	19.73	172624	189006	209448	4580088	15011833	@ 23:08:08
152	25462156	1114	5.48617	19.73	172676	189517	210699	4584265	15024540	@ 23:08:27
152	25483068	1114	5.48592	19.73	172851	189888	210800	4587877	15036516	@ 23:08:46
152	25503658	1114	5.48573	19.73	172427	189708	210298	4591802	15048671	@ 23:09:06
152	25523747	1113	5.48545	19.73	172667	190670	210759	4595493	15060577	@ 23:09:25
152	25543171	1113	5.48528	19.73	171617	190328	209752	4599288	15072371	@ 23:09:44
152	25563378	1113	5.485	19.73	173137	191135	211342	4603031	15084423	@ 23:10:03
152	25582570	1113	5.48473	19.73	172145	190840	210032	4606660	15095792	@ 23:10:22
152	25603175	1113	5.48443	19.73	172739	190174	210779	4610401	15107598	@ 23:10:41
152	25623139	1113	5.48427	19.73	173416	191015	210979	4613834	15119098	@ 23:11:01
152	25643149	1113	5.48405	19.73	173126	191298	211308	4617358	15130906	@ 23:11:20
152	25662899	1113	5.48382	19.73	172595	191126	210876	4620979	15143102	@ 23:11:39
152	25684302	1113	5.48361	19.73	174444	191056	212459	4624907	15155542	@ 23:11:58
152	25704326	1113	5.48335	19.73	173725	191732	211756	4628823	15167395	@ 23:12:17
152	25724971	1113	5.48309	19.73	173585	190868	211513	4632337	15179757	@ 23:12:37
152	25746168	1113	5.48285	19.73	174457	190697	211894	4635437	15192340	@ 23:12:56
152	25767371	1113	5.48262	19.73	174355	191658	212861	4639245	15204702	@ 23:13:15
152	25787960	1113	5.48236	19.73	174288	191882	212471	4642836	15216567	@ 23:13:35
153	25808598	1113	5.48215	19.73	175380	192476	213114	4645652	15228349	@ 23:13:54
153	25829603	1113	5.48194	19.73	174852	192114	213119	4649302	15240466	@ 23:14:13
153	25849415	1113	5.48168	19.73	174721	193500	213312	4653203	15252244	@ 23:14:33
153	25870736	1113	5.48146	19.73	175606	192763	214084	4656818	15265013	@ 23:14:52
153	25891997	1113	5.48124	19.73	175542	192414	213675	4660275	15277228	@ 23:15:12
153	25912247	1113	5.48103	19.73	175134	193386	213636	4663949	15288634	@ 23:15:31
153	25932621	1113	5.48076	19.73	174060	192960	213334	4668081	15301375	@ 23:15:51
153	25954418	1113	5.48051	19.73	176042	192650	214447	4672075	15314180	@ 23:16:10
153	25974223	1112	5.4803	19.73	175195	193755	213560	4675574	15325862	@ 23:16:30
153	25994067	1112	5.48002	19.73	175803	194155	213999	4679060	15336928	@ 23:16:50
153	26014717	1112	5.47982	19.73	175226	193074	213724	4682822	15349663	@ 23:17:09
153	26034951	1112	5.47958	19.73	175866	193926	214160	4685944	15360813	@ 23:17:29
153	26055135	1112	5.47933	19.73	175906	194110	214294	4689307	15372635	@ 23:17:49
153	26074841	1112	5.47907	19.73	176080	194804	214510	4692945	15384388	@ 23:18:08
153	26096172	1112	5.47884	19.73	177287	194400	215731	4696565	15397105	@ 23:18:28
153	26116959	1112	5.47868	19.73	176738	194261	215048	4700055	15409531	@ 23:18:47
153	26138440	1112	5.47839	19.73	176773	194313	215794	4703909	15422138	@ 23:19:07
153	26159467	1112	5.47818	19.73	176890	194772	215799	4707930	15434915	@ 23:19:27
153	26180453	1112	5.47789	19.73	176349	195014	216000	4712208	15447747	@ 23:19:47
153	26201373	1112	5.47767	19.73	176739	195021	215941	4716158	15460433	@ 23:20:06
153	26222068	1112	5.47749	19.73	177449	195404	216099	4719602	15472319	@ 23:20:26
153	26243376	1112	5.47724	19.73	176939	194752	216060	4723569	15485271	@ 23:20:46
153	26265372	1112	5.47696	19.73	178016	195115	217111	4727930	15498476	@ 23:21:06
153	26286193	1112	5.47672	19.73	178181	196320	217141	4731489	15510366	@ 23:21:25
154	26306690	1112	5.47641	19.72	177543	196181	216678	4735344	15522286	@ 23:21:45
154	26327524	1112	5.47619	19.72	177937	195987	216821	4738566	15534253	@ 23:22:05
154	26349164	1112	5.47589	19.72	177591	195059	216699	4742562	15547016	@ 23:22:25
154	26369944	1112	5.47563	19.72	178084	196469	217249	4746323	15559696	@ 23:22:45
154	26390450	1112	5.47538	19.72	177423	196429	216935	4750371	15572283	@ 23:23:05
154	26411268	1112	5.47509	19.72	178618	196465	217283	4753575	15584171	@ 23:23:25
154	26432384	1112	5.47491	19.72	178447	196632	217748	4757434	15596731	@ 23:23:45
154	26452940	1112	5.47473	19.73	178575	197278	217834	4761518	15609419	@ 23:24:05
154	26474309	1112	5.47452	19.73	179038	196592	217961	4764973	15621833	@ 23:24:25
154	26494095	1112	5.47433	19.73	178343	197665	217451	4768446	15633602	@ 23:24:45
154	26515739	1112	5.47403	19.72	178960	196829	218473	4772288	15646061	@ 23:25:05
154	26537538	1112	5.47384	19.72	179986	197392	219191	4775912	15658729	@ 23:25:25
154	26558573	1112	5.47359	19.72	179720	198276	219311	4779590	15671266	@ 23:25:45
154	26580575	1112	5.47337	19.72	180466	197795	219797	4783471	15684086	@ 23:26:05
154	26602210	1112	5.47318	19.72	180362	197899	219534	4786870	15696214	@ 23:26:26
154	26623132	1112	5.47289	19.72	180013	198273	219195	4790189	15708423	@ 23:26:46
