days	popsize	nclones	shannon	CycleMedian	restingCells	numberOfDeaths	newCells	lenProliferating	stemNumber	time
97	11844221	241	2.78893	19.73	80390	53139	97576	2131794	6986632	@ 18:56:57
97	11888830	240	2.78841	19.73	80152	53155	97764	2139787	7012883	@ 18:57:00
97	11933424	239	2.78795	19.73	80534	53827	98421	2147886	7039454	@ 18:57:03
97	11977772	239	2.78743	19.73	79991	53851	98199	2156636	7065829	@ 18:57:06
97	12023126	239	2.78691	19.73	81771	54206	99560	2164620	7092674	@ 18:57:09
97	12067887	239	2.78643	19.73	81525	54607	99368	2172725	7118968	@ 18:57:12
97	12113162	238	2.78593	19.73	82190	54550	99825	2180601	7145636	@ 18:57:15
97	12158562	237	2.78542	19.73	82050	54822	100222	2188983	7172829	@ 18:57:18
97	12204004	237	2.78494	19.73	82376	55102	100544	2197198	7199682	@ 18:57:21
97	12249032	237	2.78443	19.73	82573	55668	100696	2205486	7225926	@ 18:57:24
97	12295163	237	2.78401	19.73	83532	55476	101607	2213682	7253196	@ 18:57:26
98	12341363	237	2.78353	19.73	83812	55728	101928	2221729	7280207	@ 18:57:29
98	12387909	237	2.78311	19.73	84007	55957	102503	2230319	7307654	@ 18:57:32
98	12434088	237	2.78266	19.73	83874	56125	102304	2238700	7334868	@ 18:57:35
98	12479849	237	2.78224	19.73	84012	56819	102580	2247068	7361972	@ 18:57:39
98	12526037	237	2.78179	19.73	84171	56750	102938	2255575	7389478	@ 18:57:42
98	12572643	237	2.78142	19.73	84511	56790	103396	2264316	7417379	@ 18:57:45
98	12618960	237	2.78094	19.73	85442	57858	104175	2272665	7444845	@ 18:57:48
98	12666222	237	2.78058	19.72	86037	57414	104676	2280951	7472795	@ 18:57:51
98	12713138	237	2.78012	19.72	86519	58331	105247	2289251	7500360	@ 18:57:54
98	12759708	237	2.77965	19.72	85740	58076	104646	2297781	7528067	@ 18:57:57
98	12806562	236	2.7793	19.72	86337	58522	105376	2306309	7555938	@ 18:58:00
98	12853789	236	2.77886	19.72	86861	58693	105920	2314720	7583953	@ 18:58:03
98	12901716	236	2.77839	19.72	87664	58854	106781	2323242	7611817	@ 18:58:06
98	12949156	236	2.77797	19.72	87786	59464	106904	2331672	7639677	@ 18:58:09
98	12996642	236	2.77751	19.72	88073	59766	107252	2339977	7667328	@ 18:58:12
98	13044557	236	2.77709	19.72	88618	59808	107723	2348198	7695341	@ 18:58:16
98	13093209	236	2.77663	19.72	89096	59706	108358	2356696	7724011	@ 18:58:19
98	13141081	236	2.77629	19.72	88737	60667	108539	2365448	7752217	@ 18:58:22
98	13188122	235	2.77589	19.72	88687	61028	108069	2373818	7780051	@ 18:58:25
98	13236451	235	2.7756	19.72	89244	60790	109119	2382739	7808547	@ 18:58:28
98	13284909	235	2.77521	19.72	89669	61036	109494	2391626	7837399	@ 18:58:32
98	13333429	235	2.7749	19.72	89592	61270	109790	2400764	7866146	@ 18:58:35
98	13381502	235	2.77455	19.72	90051	61882	109955	2409505	7894779	@ 18:58:38
98	13430774	234	2.77432	19.72	91291	61542	110814	2417774	7923480	@ 18:58:41
99	13479649	234	2.77406	19.73	90864	62049	110924	2426776	7952286	@ 18:58:45
99	13528434	234	2.77377	19.73	91234	62844	111629	2435769	7981086	@ 18:58:48
99	13577750	234	2.77344	19.72	91931	62517	111833	2444225	8010118	@ 18:58:51
99	13627710	234	2.77307	19.73	92087	62616	112576	2453494	8039602	@ 18:58:54
99	13676723	234	2.77271	19.73	92267	63472	112485	2462372	8068529	@ 18:58:58
99	13726405	234	2.77236	19.73	92564	63641	113323	2471632	8097901	@ 18:59:01
99	13775744	234	2.77203	19.73	93174	63924	113263	2480239	8127196	@ 18:59:04
99	13826029	233	2.77167	19.73	93840	63868	114153	2489082	8156908	@ 18:59:08
99	13875664	233	2.77138	19.72	93714	64589	114224	2498096	8186193	@ 18:59:11
99	13926872	233	2.77104	19.73	94875	64470	115678	2507057	8216357	@ 18:59:14
99	13977143	232	2.77065	19.73	94790	65018	115289	2515879	8245804	@ 18:59:18
99	14027455	232	2.77039	19.72	94805	65275	115587	2524980	8275526	@ 18:59:21
99	14077259	232	2.7701	19.72	94476	65681	115485	2534067	8304985	@ 18:59:24
99	14127225	232	2.76985	19.72	94938	65948	115914	2543169	8334713	@ 18:59:28
99	14177811	232	2.76953	19.72	96379	66844	117430	2552130	8364619	@ 18:59:31
99	14228613	232	2.76933	19.72	95931	66666	117468	2561817	8394856	@ 18:59:35
99	14279985	232	2.76912	19.72	96684	66623	117995	2571212	8425490	@ 18:59:38
99	14330471	232	2.76883	19.72	96329	67245	117731	2580562	8455262	@ 18:59:41
99	14380870	232	2.7686	19.72	96823	67904	118303	2589768	8485098	@ 18:59:45
99	14432024	232	2.76829	19.72	97240	67803	118957	2599287	8515371	@ 18:59:48
99	14482939	232	2.76807	19.72	97686	68360	119275	2608444	8545252	@ 18:59:52
99	14534565	232	2.76779	19.72	98236	68321	119947	2617939	8575750	@ 18:59:55
99	14585522	232	2.7675	19.72	98577	69200	120157	2627040	8605803	@ 18:59:59
99	14636707	232	2.76726	19.72	98591	69375	120560	2636642	8636053	@ 19:00:02
100	14688869	231	2.76703	19.72	99503	69435	121597	2646178	8667037	@ 19:00:06
100	14740483	231	2.76676	19.72	99541	70103	121717	2655842	8697727	@ 19:00:09
100	14791968	231	2.76653	19.72	99481	69634	121119	2664953	8728011	@ 19:00:13
100	14844258	231	2.76635	19.72	100835	70347	122637	2674079	8758529	@ 19:00:16
100	14895543	231	2.76609	19.72	100393	70869	122154	2683120	8788659	@ 19:00:20
100	14948110	231	2.76583	19.72	100541	70790	123357	2693327	8820040	@ 19:00:24
100	15000502	231	2.76562	19.72	101786	71406	123798	2702383	8850588	@ 19:00:27
100	15052827	231	2.76541	19.72	101446	71675	124000	2712095	8881536	@ 19:00:31
100	15105786	231	2.76519	19.72	102126	72020	124979	2721967	8913139	@ 19:00:34
100	15158514	231	2.76499	19.72	102456	72130	124858	2731359	8944207	@ 19:00:38
100	15210399	231	2.76475	19.72	101984	72863	124748	2741061	8974877	@ 19:00:42
100	15263135	231	2.76457	19.72	103373	73202	125938	2750440	9005891	@ 19:00:45
100	15316671	231	2.76434	19.72	103160	72667	126203	2760272	9037509	@ 19:00:49
100	15370217	230	2.7642	19.72	103828	73778	127324	2770417	9069768	@ 19:00:53
100	15424486	230	2.76407	19.72	104718	73788	128057	2780386	9101762	@ 19:00:56
100	15478025	230	2.76392	19.72	105130	74902	128441	2790284	9133495	@ 19:01:00
100	15530947	230	2.76379	19.72	104718	74979	127901	2799779	9164700	@ 19:01:04
100	15584418	230	2.76359	19.72	105520	75306	128777	2809251	9196322	@ 19:01:08
100	15637960	230	2.76334	19.72	105794	75522	129064	2818993	9227789	@ 19:01:11
100	15690837	230	2.76319	19.72	105610	75891	128768	2828478	9259291	@ 19:01:15
100	15744491	229	2.76295	19.72	106544	76161	129815	2838005	9290630	@ 19:01:19
100	15798020	229	2.76274	19.72	106357	76480	130009	2847790	9321915	@ 19:01:23
100	15852744	229	2.76254	19.72	107958	76566	131290	2857341	9354171	@ 19:01:26
100	15906434	229	2.76231	19.72	107648	77674	131364	2867028	9385959	@ 19:01:30
101	15960550	229	2.76217	19.72	107740	77436	131552	2876755	9417792	@ 19:01:34
101	16015107	229	2.762	19.72	107957	77021	131578	2886328	9449723	@ 19:01:38
101	16069294	229	2.76187	19.72	108952	78439	132626	2895952	9481397	@ 19:01:42
101	16123472	229	2.76167	19.72	108390	78195	132373	2905921	9513625	@ 19:01:46
101	16178375	229	2.7615	19.72	109394	78785	133688	2916163	9546384	@ 19:01:50
101	16233816	229	2.76134	19.72	110627	79185	134626	2925847	9578817	@ 19:01:54
101	16288415	229	2.76125	19.72	110205	79651	134250	2935694	9610907	@ 19:01:58
101	16343366	229	2.76106	19.72	110658	79852	134803	2945329	9643210	@ 19:02:02
101	16399446	229	2.76095	19.72	111684	80115	136195	2955396	9676560	@ 19:02:06
101	16454852	229	2.76087	19.72	111202	80315	135721	2965564	9709430	@ 19:02:10
101	16509796	229	2.76079	19.72	111799	81181	136125	2975217	9741317	@ 19:02:14
101	16566800	229	2.76071	19.72	112305	80453	137457	2986050	9775264	@ 19:02:17
101	16621800	229	2.7606	19.72	112300	81498	136498	2995641	9807221	@ 19:02:21
101	16677685	229	2.76042	19.72	113335	81991	137876	3005419	9840174	@ 19:02:25
101	16733032	229	2.76028	19.72	112835	82602	137949	3015712	9872931	@ 19:02:29
101	16788984	228	2.76009	19.72	113254	82209	138161	3025745	9905906	@ 19:02:34
101	16844917	228	2.76	19.72	113797	83057	138990	3036004	9939185	@ 19:02:38
101	16902151	228	2.75991	19.72	114727	82648	139882	3046228	9973379	@ 19:02:42
101	16957667	228	2.75975	19.72	114332	84178	139694	3056537	10006245	@ 19:02:46
101	17013402	228	2.75964	19.72	115350	84477	140212	3066223	10038853	@ 19:02:50
101	17069660	228	2.75949	19.72	115261	84272	140530	3076491	10072262	@ 19:02:54
101	17125312	228	2.75941	19.72	115682	85314	140966	3086275	10105022	@ 19:02:58
101	17182324	228	2.75936	19.72	116077	84598	141610	3096546	10138778	@ 19:03:02
101	17240166	228	2.75924	19.72	117650	85180	143022	3106497	10172884	@ 19:03:06
102	17297170	228	2.75912	19.72	116999	85819	142823	3116789	10206543	@ 19:03:10
102	17354290	228	2.75909	19.72	117668	86319	143439	3126981	10240104	@ 19:03:14
102	17411366	228	2.75904	19.72	117572	86611	143687	3137403	10273658	@ 19:03:19
102	17468795	228	2.75895	19.72	118673	86967	144396	3147556	10307654	@ 19:03:23
102	17526422	228	2.75886	19.72	119481	87738	145365	3157698	10341527	@ 19:03:27
102	17583029	228	2.75884	19.72	118732	88045	144652	3168045	10374965	@ 19:03:31
102	17641264	227	2.75882	19.72	119930	87840	146075	3178530	10409320	@ 19:03:35
102	17698798	227	2.75873	19.72	119250	88125	145659	3189051	10443073	@ 19:03:39
102	17756084	227	2.75868	19.72	120385	88968	146254	3198939	10476695	@ 19:03:44
102	17813854	227	2.75869	19.72	120726	89310	147080	3209224	10510660	@ 19:03:48
102	17871164	226	2.7586	19.72	120647	89709	147019	3219445	10544272	@ 19:03:52
102	17929295	226	2.75856	19.72	121039	89899	148030	3230336	10578882	@ 19:03:57
102	17988004	226	2.75852	19.72	121559	89575	148284	3241103	10613677	@ 19:04:01
102	18045794	226	2.75846	19.72	121908	90922	148712	3251639	10648250	@ 19:04:05
102	18104407	225	2.75845	19.72	122547	91091	149704	3262503	10682901	@ 19:04:10
102	18162188	225	2.75845	19.72	122718	91907	149688	3272929	10717098	@ 19:04:14
102	18220521	225	2.75846	19.72	122953	91937	150270	3283634	10751367	@ 19:04:18
102	18278932	225	2.75846	19.72	123810	92609	151020	3294190	10786035	@ 19:04:23
102	18337956	225	2.75844	19.72	124900	92480	151504	3304210	10820730	@ 19:04:27
102	18396354	225	2.75838	19.72	124614	93278	151676	3314264	10854986	@ 19:04:31
102	18454596	225	2.75837	19.72	124542	93846	152088	3324763	10889476	@ 19:04:36
102	18513341	225	2.75834	19.72	124585	93648	152393	3335624	10924438	@ 19:04:40
102	18572088	225	2.75833	19.72	125252	94200	152947	3346483	10959294	@ 19:04:45
102	18631113	225	2.75837	19.72	125628	94843	153868	3357599	10994594	@ 19:04:49
103	18690021	225	2.7584	19.72	126284	95034	153942	3368122	11029687	@ 19:04:54
103	18749233	225	2.75837	19.72	126375	95158	154370	3379063	11064601	@ 19:04:58
103	18809366	225	2.75841	19.72	127636	95484	155617	3389893	11100010	@ 19:05:02
103	18868889	225	2.75843	19.72	127286	96180	155703	3400832	11135371	@ 19:05:07
103	18928251	225	2.75845	19.72	128439	96904	156266	3411441	11170643	@ 19:05:12
103	18987775	225	2.75846	19.72	128862	97586	157110	3421978	11205822	@ 19:05:16
103	19047741	224	2.7585	19.72	128877	97662	157628	3433091	11241277	@ 19:05:21
103	19107193	224	2.75848	19.72	128929	98025	157477	3444130	11276448	@ 19:05:25
103	19167397	222	2.7585	19.72	130219	98397	158601	3454886	11312071	@ 19:05:30
103	19229098	222	2.75854	19.72	130699	97329	159030	3465668	11348229	@ 19:05:34
103	19288613	222	2.75853	19.72	130249	99249	158764	3476644	11383573	@ 19:05:39
103	19348339	222	2.75854	19.72	130485	99302	159028	3487166	11418539	@ 19:05:43
103	19408730	222	2.75856	19.72	131390	99644	160035	3497937	11453916	@ 19:05:48
103	19469707	222	2.75863	19.72	132063	100312	161289	3509210	11490498	@ 19:05:53
103	19529510	222	2.75872	19.72	131699	100432	160235	3519773	11525790	@ 19:05:57
103	19590133	222	2.75876	19.72	132270	101056	161679	3530823	11561625	@ 19:06:02
103	19650410	221	2.75876	19.72	132764	101682	161959	3541853	11596899	@ 19:06:07
103	19711183	220	2.75882	19.72	132728	101679	162452	3553197	11632898	@ 19:06:11
103	19772406	220	2.75882	19.72	134222	102401	163624	3563902	11668724	@ 19:06:16
103	19833157	219	2.75882	19.72	134162	102989	163740	3574899	11704667	@ 19:06:21
103	19894765	219	2.75886	19.72	134643	102856	164464	3586178	11740976	@ 19:06:26
103	19955903	219	2.75895	19.72	135785	104285	165423	3597042	11776960	@ 19:06:30
103	20017778	219	2.75896	19.72	135714	103559	165434	3608194	11813663	@ 19:06:35
103	20078966	219	2.759	19.72	135736	104069	165257	3618827	11849823	@ 19:06:40
104	20140700	219	2.75902	19.72	136347	104608	166342	3630118	11886508	@ 19:06:45
104	20201551	219	2.75903	19.72	136879	105708	166559	3640544	11921769	@ 19:06:49
104	20262885	218	2.75914	19.72	137204	105926	167260	3651450	11957889	@ 19:06:54
104	20324996	218	2.75917	19.72	137076	105709	167820	3663275	11994999	@ 19:06:59
104	20386631	218	2.75923	19.72	137593	106002	167637	3673973	12031382	@ 19:07:04
104	20447944	218	2.75934	19.72	138054	106809	168122	3684876	12067553	@ 19:07:09
104	20510226	218	2.75941	19.72	138413	106950	169232	3696389	12104345	@ 19:07:14
104	20572650	218	2.75953	19.72	139482	107496	169920	3707461	12140618	@ 19:07:19
104	20634061	218	2.75961	19.72	139009	108402	169813	3718784	12177267	@ 19:07:23
104	20697156	218	2.75971	19.72	140259	108261	171356	3730477	12214736	@ 19:07:28
104	20759643	218	2.75977	19.72	140651	108540	171027	3741260	12251745	@ 19:07:33
104	20822972	217	2.75988	19.72	140825	108490	171819	3752693	12289386	@ 19:07:38
104	20885582	217	2.76001	19.72	141154	109577	172187	3764098	12326607	@ 19:07:43
104	20948595	216	2.76007	19.72	141643	109968	172981	3775426	12363359	@ 19:07:48
104	21012311	216	2.76012	19.72	142150	110066	173782	3787217	12401105	@ 19:07:53
104	21075597	216	2.7602	19.72	143507	111215	174501	3798230	12438181	@ 19:07:58
104	21138273	216	2.76025	19.72	143557	112156	174832	3809130	12474649	@ 19:08:03
104	21201836	216	2.76037	19.72	143684	111531	175094	3820253	12511923	@ 19:08:08
104	21265333	216	2.76046	19.72	143637	111814	175311	3831861	12549816	@ 19:08:13
104	21328780	216	2.76052	19.72	144824	112882	176329	3843074	12587046	@ 19:08:18
104	21391564	216	2.76062	19.72	144427	113184	175968	3854197	12623873	@ 19:08:23
104	21455053	216	2.76075	19.72	144945	113653	177142	3865859	12661238	@ 19:08:28
104	21519031	216	2.76082	19.72	145936	113714	177692	3877195	12699004	@ 19:08:34
104	21582935	216	2.76097	19.72	146061	114374	178278	3888984	12736863	@ 19:08:39
105	21646457	216	2.76111	19.72	146406	114547	178069	3900023	12774115	@ 19:08:44
105	21710118	216	2.76123	19.72	146916	115397	179058	3911268	12811659	@ 19:08:49
105	21773593	216	2.76132	19.72	147162	116023	179498	3922568	12848984	@ 19:08:54
105	21836913	216	2.76147	19.72	147668	116422	179742	3933628	12886400	@ 19:08:59
105	21900248	216	2.76159	19.72	147671	117055	180390	3945513	12924115	@ 19:09:05
105	21964058	215	2.76173	19.72	148665	117407	181217	3956793	12962055	@ 19:09:10
105	22028168	215	2.7619	19.72	149159	117471	181581	3968049	12999878	@ 19:09:15
105	22093409	215	2.76206	19.72	149397	117365	182606	3980167	13038675	@ 19:09:20
105	22158450	215	2.76213	19.72	150448	118452	183493	3991809	13076888	@ 19:09:26
105	22221801	215	2.76224	19.72	149558	119479	182830	4003566	13114596	@ 19:09:31
105	22286544	214	2.76239	19.72	150930	119404	184147	4014967	13152580	@ 19:09:36
105	22351631	214	2.76256	19.72	151597	119244	184331	4026123	13190797	@ 19:09:41
105	22416734	214	2.76268	19.72	151433	119833	184936	4038052	13229012	@ 19:09:47
105	22481890	214	2.76282	19.72	151848	120425	185581	4050056	13267643	@ 19:09:52
105	22546468	213	2.76297	19.72	152668	121295	185873	4061384	13305913	@ 19:09:57
105	22610209	212	2.76311	19.72	151728	121962	185703	4073178	13343559	@ 19:10:03
105	22674970	212	2.76326	19.72	152810	121494	186255	4084677	13381472	@ 19:10:08
105	22740229	212	2.7634	19.72	153580	122236	187495	4096468	13419975	@ 19:10:14
105	22805526	212	2.76358	19.72	154719	123161	188458	4107903	13458199	@ 19:10:19
105	22871726	212	2.7637	19.72	154737	122515	188715	4119718	13497198	@ 19:10:24
105	22936114	212	2.76387	19.72	155021	124373	188761	4131213	13534907	@ 19:10:30
105	23001024	212	2.76398	19.72	154961	124813	189723	4143384	13573733	@ 19:10:35
105	23067288	212	2.76412	19.72	156355	124373	190637	4155230	13612588	@ 19:10:41
105	23132867	212	2.76424	19.72	157056	125602	191181	4166600	13650532	@ 19:10:46
106	23199394	212	2.76438	19.72	157059	125207	191734	4178715	13689699	@ 19:10:52
106	23266124	212	2.76452	19.72	158038	125560	192290	4190207	13728634	@ 19:10:57
106	23331806	212	2.7647	19.72	158396	126883	192565	4201331	13767349	@ 19:11:03
106	23398280	212	2.76484	19.72	157642	127045	193519	4214250	13807171	@ 19:11:08
106	23464162	212	2.76497	19.72	158209	126934	192816	4225840	13845818	@ 19:11:14
106	23530752	212	2.76514	19.72	158748	127584	194174	4238318	13885040	@ 19:11:20
106	23597523	212	2.76531	19.72	160088	128660	195431	4250579	13924315	@ 19:11:25
106	23662712	212	2.76546	19.72	159711	129020	194209	4261712	13962294	@ 19:11:31
106	23728768	212	2.76559	19.72	160956	129492	195548	4273063	14001200	@ 19:11:36
106	23794238	211	2.76577	19.72	160840	130159	195629	4284334	14039546	@ 19:11:42
106	23859971	211	2.76594	19.72	161293	130540	196273	4296071	14078643	@ 19:11:48
106	23926427	211	2.76616	19.72	161102	130413	196869	4308363	14117949	@ 19:11:53
106	23994179	211	2.76626	19.72	162952	130873	198625	4320235	14157520	@ 19:11:59
106	24061198	210	2.76645	19.72	162098	131391	198410	4332732	14197159	@ 19:12:05
106	24128319	210	2.76665	19.72	163585	132310	199431	4344675	14236868	@ 19:12:10
106	24195088	210	2.76685	19.72	163856	133117	199886	4356727	14276404	@ 19:12:16
106	24261553	210	2.76706	19.72	163358	133072	199537	4368905	14315858	@ 19:12:22
106	24328476	210	2.76726	19.72	164188	133993	200916	4381550	14355595	@ 19:12:28
106	24394624	210	2.76745	19.72	164529	134454	200602	4393294	14394396	@ 19:12:33
106	24461833	210	2.76764	19.72	165485	134371	201580	4405200	14434451	@ 19:12:39
106	24528307	210	2.76779	19.72	165677	135616	202090	4417395	14473573	@ 19:12:45
106	24595476	210	2.76798	19.72	166160	135540	202709	4429485	14512794	@ 19:12:51
106	24663182	210	2.76815	19.72	166750	135778	203484	4441780	14552610	@ 19:12:57
106	24730185	210	2.76834	19.72	166567	136582	203585	4454145	14592176	@ 19:13:02
107	24797277	210	2.76853	19.72	167556	136593	203685	4465676	14631416	@ 19:13:08
107	24865204	210	2.76871	19.72	167586	137052	204979	4478607	14671983	@ 19:13:14
107	24932762	210	2.76891	19.72	168730	138260	205818	4490908	14711614	@ 19:13:20
107	25000242	210	2.76914	19.72	169181	138372	205852	4502654	14751257	@ 19:13:26
107	25068703	208	2.76937	19.72	169557	138976	207437	4515293	14791875	@ 19:13:32
107	25137674	208	2.76954	19.72	170124	138813	207784	4528057	14832653	@ 19:13:38
107	25205294	208	2.76975	19.72	171123	140753	208373	4540001	14872179	@ 19:13:44
107	25273738	208	2.76991	19.73	170643	140044	208488	4552422	14912536	@ 19:13:50
107	25341487	208	2.77008	19.73	171567	141642	209391	4564768	14952503	@ 19:13:56
107	25410242	208	2.77028	19.73	171927	141067	209822	4577272	14992534	@ 19:14:02
107	25478097	208	2.7705	19.73	171745	141465	209320	4589562	15032688	@ 19:14:08
107	25546445	208	2.77068	19.73	172508	142177	210525	4602171	15072788	@ 19:14:15
107	25615817	208	2.77087	19.73	172961	141925	211297	4615109	15114006	@ 19:14:21
107	25685383	208	2.77105	19.73	173428	142649	212215	4628105	15155302	@ 19:14:27
107	25754270	208	2.77123	19.73	173966	143285	212172	4640455	15195876	@ 19:14:33
107	25822387	207	2.77146	19.73	174145	144204	212321	4652682	15235901	@ 19:14:39
107	25890649	207	2.77163	19.73	174440	144454	212716	4664785	15275867	@ 19:14:45
107	25959800	207	2.77181	19.73	175958	145316	214467	4677071	15317134	@ 19:14:51
107	26030396	207	2.77203	19.73	176148	144373	214969	4689934	15359148	@ 19:14:57
107	26099350	207	2.77226	19.73	175728	145760	214714	4702465	15399692	@ 19:15:03
107	26169993	207	2.77247	19.73	177228	145460	216103	4715145	15441399	@ 19:15:09
107	26238927	207	2.77271	19.73	176456	146638	215572	4727632	15482194	@ 19:15:16
107	26307693	207	2.77294	19.73	177417	147635	216401	4740078	15523319	@ 19:15:22
107	26378062	207	2.77319	19.73	179140	148024	218393	4752489	15564576	@ 19:15:28
108	26448422	207	2.77338	19.73	178837	147791	218151	4765006	15606296	@ 19:15:34
108	26519285	207	2.77362	19.73	179936	148266	219129	4777381	15647373	@ 19:15:40
108	26589437	207	2.77385	19.73	180252	149302	219454	4789938	15688981	@ 19:15:47
108	26659086	207	2.77405	19.73	180606	150522	220171	4802524	15730175	@ 19:15:53
108	26729111	207	2.77424	19.73	180592	150960	220985	4815797	15772175	@ 19:15:59
108	26799751	207	2.77447	19.73	182212	150927	221567	4827804	15813423	@ 19:16:06
108	26870496	207	2.7747	19.73	181906	150847	221592	4840292	15855022	@ 19:16:12
108	26940976	207	2.7749	19.73	181507	151225	221705	4853466	15896896	@ 19:16:18
108	27011212	207	2.77514	19.73	182614	152412	222648	4866168	15938173	@ 19:16:25
108	27081135	207	2.77532	19.72	182940	152853	222776	4878415	15979174	@ 19:16:31
108	27152047	207	2.7755	19.72	183301	153193	224105	4891227	16021270	@ 19:16:37
108	27222927	206	2.77571	19.72	184470	153935	224815	4903673	16062844	@ 19:16:44
108	27293483	206	2.77592	19.72	184104	154365	224921	4916917	16104853	@ 19:16:50
108	27363405	206	2.77614	19.72	184410	155487	225409	4930018	16146580	@ 19:16:57
108	27433063	206	2.77637	19.72	185179	156126	225784	4942270	16187389	@ 19:17:03
108	27503907	206	2.77665	19.72	185931	155443	226287	4954559	16229221	@ 19:17:10
108	27575452	206	2.77685	19.72	186862	156122	227667	4967217	16270909	@ 19:17:16
108	27646338	206	2.77712	19.72	186221	156712	227598	4980222	16312875	@ 19:17:23
108	27718735	206	2.77733	19.72	188372	157019	229416	4993006	16355298	@ 19:17:29
108	27790391	206	2.77754	19.72	188462	157815	229471	5005703	16397395	@ 19:17:36
108	27862681	206	2.77777	19.72	188845	157616	229906	5018241	16439718	@ 19:17:43
108	27935629	206	2.77796	19.72	189288	158338	231286	5031470	16482691	@ 19:17:49
108	28008010	206	2.77822	19.72	188817	158851	231232	5045429	16525846	@ 19:17:56
108	28079739	206	2.77847	19.72	190359	159497	231226	5057716	16567854	@ 19:18:02
109	28151818	206	2.77868	19.72	190045	160095	232174	5071173	16610431	@ 19:18:09
109	28223786	205	2.77887	19.72	189847	160032	232000	5084493	16653056	@ 19:18:16
109	28295870	205	2.77912	19.72	191465	161774	233858	5097770	16695836	@ 19:18:23
109	28367956	205	2.77928	19.72	191514	162005	234091	5111274	16738815	@ 19:18:29
109	28440522	205	2.77953	19.72	192118	161763	234329	5124315	16781556	@ 19:18:36
109	28511525	205	2.77975	19.72	192025	163384	234387	5137262	16823901	@ 19:18:43
109	28583779	205	2.77998	19.72	193696	163394	235648	5149900	16866392	@ 19:18:49
109	28656301	205	2.78021	19.72	193478	164373	236895	5163634	16909878	@ 19:18:56
109	28728705	205	2.78041	19.73	194256	164318	236722	5176670	16952311	@ 19:19:03
109	28801117	205	2.78065	19.73	194273	165160	237572	5190180	16995436	@ 19:19:10
109	28873250	204	2.78091	19.73	195330	165520	237653	5202704	17037488	@ 19:19:17
109	28946204	204	2.78113	19.72	195508	165788	238742	5216056	17080570	@ 19:19:23
109	29019004	204	2.78138	19.72	196119	166497	239297	5229313	17123495	@ 19:19:30
109	29091598	204	2.78156	19.72	196823	167413	240007	5242494	17166587	@ 19:19:37
109	29164771	204	2.78177	19.72	197286	167302	240475	5255721	17209865	@ 19:19:44
109	29238116	204	2.78197	19.72	197672	167928	241273	5268890	17253260	@ 19:19:51
109	29311636	203	2.78222	19.73	198498	168796	242316	5282165	17296693	@ 19:19:58
109	29384981	202	2.78243	19.73	198344	169014	242359	5295739	17340491	@ 19:20:05
109	29458639	202	2.78265	19.73	199017	169471	243129	5309235	17383974	@ 19:20:12
109	29532204	202	2.78287	19.72	199942	169989	243554	5322230	17427090	@ 19:20:19
109	29605415	202	2.78308	19.72	200286	170999	244210	5335193	17470192	@ 19:20:26
109	29680140	202	2.78327	19.72	201368	170722	245447	5348353	17514021	@ 19:20:33
109	29753926	202	2.7835	19.73	200788	171182	244968	5361735	17557622	@ 19:20:40
109	29828084	202	2.78371	19.73	202717	173009	247167	5374894	17601666	@ 19:20:47
110	29901755	202	2.78394	19.73	201894	172560	246231	5388353	17645194	@ 19:20:54
110	29974482	202	2.78415	19.73	202060	173343	246070	5401359	17687543	@ 19:21:01
110	30048405	202	2.78436	19.73	202860	173745	247668	5414733	17731507	@ 19:21:08
110	30122644	202	2.7846	19.73	204422	174561	248800	5427276	17774821	@ 19:21:15
110	30196090	202	2.78482	19.72	203126	174992	248438	5441059	17818661	@ 19:21:22
110	30270831	202	2.78506	19.72	205285	176044	250785	5454661	17862658	@ 19:21:29
110	30345374	202	2.78528	19.72	205391	176213	250756	5468241	17907077	@ 19:21:37
110	30420285	202	2.78548	19.72	206645	176145	251056	5480617	17950820	@ 19:21:44
110	30494683	202	2.7857	19.72	206710	177195	251593	5493727	17994274	@ 19:21:51
110	30570031	202	2.78594	19.72	207947	177614	252962	5506627	18038537	@ 19:21:58
110	30644454	202	2.78615	19.73	207124	177884	252307	5519702	18082250	@ 19:22:06
110	30719980	202	2.78634	19.73	207845	178010	253536	5533395	18126878	@ 19:22:13
110	30794864	202	2.78654	19.73	207442	178512	253396	5547402	18171426	@ 19:22:20
110	30869328	202	2.78678	19.73	208800	180301	254765	5560755	18215249	@ 19:22:27
110	30944508	201	2.787	19.73	208732	180040	255220	5574697	18259823	@ 19:22:35
110	31019616	201	2.78721	19.73	210325	181040	256148	5587886	18304310	@ 19:22:42
110	31095552	201	2.78743	19.73	210210	180697	256633	5601735	18349250	@ 19:22:49
110	31170222	201	2.78761	19.73	209867	181404	256074	5614948	18393332	@ 19:22:57
110	31243530	201	2.78784	19.73	210301	183546	256854	5628149	18436641	@ 19:23:04
110	31319082	201	2.78803	19.73	211929	183127	258679	5641781	18481144	@ 19:23:12
110	31395369	201	2.7882	19.73	212614	182550	258837	5655177	18525938	@ 19:23:19
110	31471406	201	2.78843	19.73	213229	184072	260109	5669031	18570416	@ 19:23:26
110	31546826	201	2.78865	19.73	212912	185002	260422	5683029	18614618	@ 19:23:34
110	31621474	201	2.78881	19.73	213571	185819	260467	5696541	18658866	@ 19:23:41
111	31696851	201	2.78902	19.73	214147	186082	261459	5710025	18703433	@ 19:23:50
